Source,Target,Type,Rel 
romanagafonovv,novostidamask,Directed,Retweet
romangorolov,novostidamask,Directed,Retweet
russianallies,novostidamask,Directed,Retweet
russilanrogov,novostidamask,Directed,Retweet
sergbriantsev,novostidamask,Directed,Retweet
sergeev_tolik,novostidamask,Directed,Retweet
sobolev_deniss,novostidamask,Directed,Retweet
sovetnikstatski,novostidamask,Directed,Retweet
stepansazono,novostidamask,Directed,Retweet
taisiaavdeeva,novostidamask,Directed,Retweet
tezaharov,novostidamask,Directed,Retweet
valeyina_dm,novostidamask,Directed,Retweet
vasilichvasili,novostidamask,Directed,Retweet
viborisova,novostidamask,Directed,Retweet
zubovnik,novostidamask,Directed,Retweet
novostiekb,novostikzn,Directed,Retweet
novostiekb,novostimsk,Directed,Retweet
novostiekb,novostinsk,Directed,Retweet
novostiekb,novostirnd,Directed,Retweet
novostiekb,novostispb,Directed,Retweet
novostiekb,vestniktula,Directed,Retweet
novostikrsnrsk,novostiekb,Directed,Retweet
novostikzn,novostiekb,Directed,Retweet
novostimsk,novostiekb,Directed,Retweet
novostinn,novostiekb,Directed,Retweet
novostinsk,novostiekb,Directed,Retweet
novostiomska,novostiekb,Directed,Retweet
novostipermi,novostiekb,Directed,Retweet
novostirnd,novostiekb,Directed,Retweet
novostismr,novostiekb,Directed,Retweet
novostispb,novostiekb,Directed,Retweet
novostiuf,novostiekb,Directed,Retweet
novostivolga,novostiekb,Directed,Retweet
novostivrnezh,novostiekb,Directed,Retweet
novostiyarsl,novostiekb,Directed,Retweet
oh_misspizza,novostiekb,Directed,Retweet
olegidmitrenko,novostiekb,Directed,Retweet
osterr666,novostiekb,Directed,Retweet
politics__2014,novostiekb,Directed,Retweet
pumpkinshmapkin,novostiekb,Directed,Retweet
rdubrovsky,novostiekb,Directed,Retweet
reindeerdear,novostiekb,Directed,Retweet
serggbelov,novostiekb,Directed,Retweet
sokolosha,novostiekb,Directed,Retweet
spbsashawolf,novostiekb,Directed,Retweet
stylebyalla,novostiekb,Directed,Retweet
svetlanaleshkov,novostiekb,Directed,Retweet
timosha_super,novostiekb,Directed,Retweet
val_zol,novostiekb,Directed,Retweet
vashurkinmich,novostiekb,Directed,Retweet
vestniktula,novostiekb,Directed,Retweet
vikaholidays,novostiekb,Directed,Retweet
vikaklybnika_,novostiekb,Directed,Retweet
viktor_lavren,novostiekb,Directed,Retweet
vlada_pollo,novostiekb,Directed,Retweet
zubovnik,novostiekb,Directed,Retweet
novostihbrvsk,novostimsk,Directed,Retweet
novostihbrvsk,novostispb,Directed,Retweet
novostikemerovo,novostimsk,Directed,Retweet
novostikemerovo,novostispb,Directed,Retweet
novostikirov,novostimsk,Directed,Retweet
novostikirov,novostispb,Directed,Retweet
novostiklngrd,novostimsk,Directed,Retweet
novostiklngrd,novostispb,Directed,Retweet
novostikrsndr,novostimsk,Directed,Retweet
novostikrsndr,novostispb,Directed,Retweet
novostikrsnrsk,novostimsk,Directed,Retweet
novostikrsnrsk,novostinsk,Directed,Retweet
novostikrsnrsk,novostispb,Directed,Retweet
novostikzn,novostimsk,Directed,Retweet
novostikzn,novostinn,Directed,Retweet
novostikzn,novostinsk,Directed,Retweet
novostikzn,novostispb,Directed,Retweet
novostikzn,vestniktula,Directed,Retweet
oh_misspizza,novostikzn,Directed,Retweet
ohmygodkoval,novostikzn,Directed,Retweet
olegidmitrenko,novostikzn,Directed,Retweet
olesyaudina,novostikzn,Directed,Retweet
patriotka_rusi,novostikzn,Directed,Retweet
petrova_tatata,novostikzn,Directed,Retweet
politics__2014,novostikzn,Directed,Retweet
pumpkinshmapkin,novostikzn,Directed,Retweet
rainyhomie,novostikzn,Directed,Retweet
rima_korotkova,novostikzn,Directed,Retweet
romanagafonovv,novostikzn,Directed,Retweet
romaromaan,novostikzn,Directed,Retweet
russianmonster7,novostikzn,Directed,Retweet
sem_vadikk,novostikzn,Directed,Retweet
serega0vladimir,novostikzn,Directed,Retweet
sergeev_tolik,novostikzn,Directed,Retweet
shakymilky,novostikzn,Directed,Retweet
sherrrrley,novostikzn,Directed,Retweet
sobakikazinaki,novostikzn,Directed,Retweet
spearmintme,novostikzn,Directed,Retweet
svetadubooo,novostikzn,Directed,Retweet
tabachim,novostikzn,Directed,Retweet
tarastweetor,novostikzn,Directed,Retweet
timohaagafonov,novostikzn,Directed,Retweet
val_zol,novostikzn,Directed,Retweet
valeyina_dm,novostikzn,Directed,Retweet
varvara_all,novostikzn,Directed,Retweet
vashurkinmich,novostikzn,Directed,Retweet
vaskashelest,novostikzn,Directed,Retweet
victor_samsonof,novostikzn,Directed,Retweet
vitaredhair,novostikzn,Directed,Retweet
wikavecykeko,novostikzn,Directed,Retweet
yanagreben,novostikzn,Directed,Retweet
zhivnov,novostikzn,Directed,Retweet
zina_romova,novostikzn,Directed,Retweet
zlobuchka,novostikzn,Directed,Retweet
zvyaginzeva,novostikzn,Directed,Retweet
novostimhchkl,novostimsk,Directed,Retweet
novostimhchkl,novostispb,Directed,Retweet
novostimsk,novostinsk,Directed,Retweet
novostimsk,novostirnd,Directed,Retweet
novostimsk,novostispb,Directed,Retweet
novostimsk,zubovnik,Directed,Retweet
novostinn,novostimsk,Directed,Retweet
novostispb,novostimsk,Directed,Retweet
novostinsk,novostimsk,Directed,Retweet
novostinvkznck,novostimsk,Directed,Retweet
novostiomska,novostimsk,Directed,Retweet
novostiornbrg,novostimsk,Directed,Retweet
novostipenza,novostimsk,Directed,Retweet
novostipermi,novostimsk,Directed,Retweet
novostirnd,novostimsk,Directed,Retweet
novostisaratov,novostimsk,Directed,Retweet
novostismr,novostimsk,Directed,Retweet
novostitoliatti,novostimsk,Directed,Retweet
novostitomsk,novostimsk,Directed,Retweet
novostitumeni,novostimsk,Directed,Retweet
novostiuf,novostimsk,Directed,Retweet
novostiul,novostimsk,Directed,Retweet
novostivldvstk,novostimsk,Directed,Retweet
novostivolga,novostimsk,Directed,Retweet
novostivrnezh,novostimsk,Directed,Retweet
novostiya,novostimsk,Directed,Retweet
novostiyarsl,novostimsk,Directed,Retweet
oh_misspizza,novostimsk,Directed,Retweet
olgamorozovamsk,novostimsk,Directed,Retweet
olyalegend,novostimsk,Directed,Retweet
pavel_ilnsky,novostimsk,Directed,Retweet
petrovakattya,novostimsk,Directed,Retweet
petrsablin,novostimsk,Directed,Retweet
piterkarasev,novostimsk,Directed,Retweet
politics__2014,novostimsk,Directed,Retweet
ponchodrakoncho,novostimsk,Directed,Retweet
ppogresseo,novostimsk,Directed,Retweet
profdystrophic,novostimsk,Directed,Retweet
pumpkinshmapkin,novostimsk,Directed,Retweet
radnikovamsk,novostimsk,Directed,Retweet
radugkate,novostimsk,Directed,Retweet
rainyhomie,novostimsk,Directed,Retweet
rburno_,novostimsk,Directed,Retweet
rima_korotkova,novostimsk,Directed,Retweet
rostsergeev,novostimsk,Directed,Retweet
russianmonster7,novostimsk,Directed,Retweet
sanyabessonov,novostimsk,Directed,Retweet
sashatweetor,novostimsk,Directed,Retweet
sem_vadikk,novostimsk,Directed,Retweet
seregakaverin,novostimsk,Directed,Retweet
sergbriantsev,novostimsk,Directed,Retweet
sergeivchenko,novostimsk,Directed,Retweet
sersafronoff,novostimsk,Directed,Retweet
sillysexysilly,novostimsk,Directed,Retweet
slavazapolsky,novostimsk,Directed,Retweet
slavkaavas,novostimsk,Directed,Retweet
slavnikonov,novostimsk,Directed,Retweet
slavoslov,novostimsk,Directed,Retweet
slevin_324,novostimsk,Directed,Retweet
sobakikazinaki,novostimsk,Directed,Retweet
soulscollecta,novostimsk,Directed,Retweet
spearmintme,novostimsk,Directed,Retweet
stasia_frolova,novostimsk,Directed,Retweet
svetamercury,novostimsk,Directed,Retweet
svetzvezdabalet,novostimsk,Directed,Retweet
ta_m_a_rka,novostimsk,Directed,Retweet
taaniya99,novostimsk,Directed,Retweet
tabachim,novostimsk,Directed,Retweet
taran_andreyy,novostimsk,Directed,Retweet
theloneliestday,novostimsk,Directed,Retweet
timosha_super,novostimsk,Directed,Retweet
twi_azernikov,novostimsk,Directed,Retweet
vadmmm,novostimsk,Directed,Retweet
vakulenkovass,novostimsk,Directed,Retweet
valentinkamaev,novostimsk,Directed,Retweet
valerademchyk,novostimsk,Directed,Retweet
varginslava,novostimsk,Directed,Retweet
vasilichvasili,novostimsk,Directed,Retweet
vernigorovan1,novostimsk,Directed,Retweet
vestniktula,novostimsk,Directed,Retweet
vikaholidays,novostimsk,Directed,Retweet
vikatiranova,novostimsk,Directed,Retweet
vitalyiderbenev,novostimsk,Directed,Retweet
vitaredhair,novostimsk,Directed,Retweet
vlada_pollo,novostimsk,Directed,Retweet
vladaguskova,novostimsk,Directed,Retweet
vorobevanadya,novostimsk,Directed,Retweet
ykudaj681,novostimsk,Directed,Retweet
youknewmyname,novostimsk,Directed,Retweet
zaozerskyvlad,novostimsk,Directed,Retweet
zdrastenastia,novostimsk,Directed,Retweet
zlobuchka,novostimsk,Directed,Retweet
zubovnik,novostimsk,Directed,Retweet
novostinn,novostinsk,Directed,Retweet
novostinn,novostirnd,Directed,Retweet
novostinn,novostispb,Directed,Retweet
novostivrnezh,novostinn,Directed,Retweet
oh_misspizza,novostinn,Directed,Retweet
olesyaudina,novostinn,Directed,Retweet
politics__2014,novostinn,Directed,Retweet
polovinca,novostinn,Directed,Retweet
shirokovfedor,novostinn,Directed,Retweet
slevin_324,novostinn,Directed,Retweet
stylebyalla,novostinn,Directed,Retweet
tabachim,novostinn,Directed,Retweet
timosha_super,novostinn,Directed,Retweet
valeyina_dm,novostinn,Directed,Retweet
varvara_all,novostinn,Directed,Retweet
vashurkinmich,novostinn,Directed,Retweet
vasilfaith,novostinn,Directed,Retweet
vestniktula,novostinn,Directed,Retweet
zebroid_23,novostinn,Directed,Retweet
novostinsk,novostirnd,Directed,Retweet
novostinsk,novostispb,Directed,Retweet
novostiomska,novostinsk,Directed,Retweet
novostipermi,novostinsk,Directed,Retweet
novostirnd,novostinsk,Directed,Retweet
novostismr,novostinsk,Directed,Retweet
novostispb,novostinsk,Directed,Retweet
novostiuf,novostinsk,Directed,Retweet
novostivolga,novostinsk,Directed,Retweet
novostivrnezh,novostinsk,Directed,Retweet
novostiyarsl,novostinsk,Directed,Retweet
oh_misspizza,novostinsk,Directed,Retweet
ohmygodkoval,novostinsk,Directed,Retweet
old_new_policy,novostinsk,Directed,Retweet
ooops_vatnik,novostinsk,Directed,Retweet
petrovakattya,novostinsk,Directed,Retweet
petrsablin,novostinsk,Directed,Retweet
pieceoflemonpie,novostinsk,Directed,Retweet
politics__2014,novostinsk,Directed,Retweet
pumpkinshmapkin,novostinsk,Directed,Retweet
serggbelov,novostinsk,Directed,Retweet
sillysexysilly,novostinsk,Directed,Retweet
slevin_324,novostinsk,Directed,Retweet
sokolosha,novostinsk,Directed,Retweet
vernigorovan1,novostinsk,Directed,Retweet
vestniktula,novostinsk,Directed,Retweet
vlada_pollo,novostinsk,Directed,Retweet
voroshilov_oleg,novostinsk,Directed,Retweet
vysekii1,novostinsk,Directed,Retweet
zebroid_23,novostinsk,Directed,Retweet
zshaanna,novostinsk,Directed,Retweet
novostinvkznck,novostispb,Directed,Retweet
novostiomska,novostirnd,Directed,Retweet
novostiomska,novostispb,Directed,Retweet
oh_misspizza,novostiomska,Directed,Retweet
old_new_policy,novostiomska,Directed,Retweet
paninaviktorya,novostiomska,Directed,Retweet
politics__2014,novostiomska,Directed,Retweet
profdystrophic,novostiomska,Directed,Retweet
sergeivchenko,novostiomska,Directed,Retweet
shakymilky,novostiomska,Directed,Retweet
val_zol,novostiomska,Directed,Retweet
valeryaberestev,novostiomska,Directed,Retweet
vasilichvasili,novostiomska,Directed,Retweet
vlada_pollo,novostiomska,Directed,Retweet
novostiornbrg,novostispb,Directed,Retweet
novostipenza,novostispb,Directed,Retweet
novostipermi,novostispb,Directed,Retweet
novostirnd,novostipermi,Directed,Retweet
novostispb,novostipermi,Directed,Retweet
novostirnd,novostispb,Directed,Retweet
novostismr,novostirnd,Directed,Retweet
novostispb,novostirnd,Directed,Retweet
novostivolga,novostirnd,Directed,Retweet
novostivrnezh,novostirnd,Directed,Retweet
novostiyarsl,novostirnd,Directed,Retweet
oh_misspizza,novostirnd,Directed,Retweet
olyabolsh,novostirnd,Directed,Retweet
olyalegend,novostirnd,Directed,Retweet
ooops_vatnik,novostirnd,Directed,Retweet
petrova_tatata,novostirnd,Directed,Retweet
photomoskow2014,novostirnd,Directed,Retweet
politics__2014,novostirnd,Directed,Retweet
romakryglov,novostirnd,Directed,Retweet
salad124,novostirnd,Directed,Retweet
sergbriantsev,novostirnd,Directed,Retweet
shirokovfedor,novostirnd,Directed,Retweet
slavinaoksi,novostirnd,Directed,Retweet
slevin_324,novostirnd,Directed,Retweet
spbsashawolf,novostirnd,Directed,Retweet
sssofiaandre,novostirnd,Directed,Retweet
svetikall,novostirnd,Directed,Retweet
svetzvezdabalet,novostirnd,Directed,Retweet
theloneliestday,novostirnd,Directed,Retweet
tibufofamac,novostirnd,Directed,Retweet
vakulenkovass,novostirnd,Directed,Retweet
valensij_,novostirnd,Directed,Retweet
vasilichvasili,novostirnd,Directed,Retweet
vasilievant,novostirnd,Directed,Retweet
vazhankov,novostirnd,Directed,Retweet
vestniktula,novostirnd,Directed,Retweet
viborisova,novostirnd,Directed,Retweet
zhivnov,novostirnd,Directed,Retweet
zvyaginzeva,novostirnd,Directed,Retweet
novostisaratov,novostispb,Directed,Retweet
novostismr,novostispb,Directed,Retweet
oh_misspizza,novostismr,Directed,Retweet
oilugii69i,novostismr,Directed,Retweet
petrova_tatata,novostismr,Directed,Retweet
pieceoflemonpie,novostismr,Directed,Retweet
politics__2014,novostismr,Directed,Retweet
ppogresseo,novostismr,Directed,Retweet
romaromaan,novostismr,Directed,Retweet
seregakaverin,novostismr,Directed,Retweet
slevin_324,novostismr,Directed,Retweet
vaganovaslava,novostismr,Directed,Retweet
vasilfaith,novostismr,Directed,Retweet
vazhankov,novostismr,Directed,Retweet
vlada_pollo,novostismr,Directed,Retweet
vladaguskova,novostismr,Directed,Retweet
vladimirkorz,novostismr,Directed,Retweet
vverayakovleva,novostismr,Directed,Retweet
zebroid_23,novostismr,Directed,Retweet
novostitoliatti,novostispb,Directed,Retweet
novostitomsk,novostispb,Directed,Retweet
novostitumeni,novostispb,Directed,Retweet
novostiuf,novostispb,Directed,Retweet
novostiul,novostispb,Directed,Retweet
novostivldvstk,novostispb,Directed,Retweet
novostivolga,novostispb,Directed,Retweet
novostivrnezh,novostispb,Directed,Retweet
novostiya,novostispb,Directed,Retweet
novostiyarsl,novostispb,Directed,Retweet
nyusiarussia,novostispb,Directed,Retweet
odinecsasha,novostispb,Directed,Retweet
oeterpri,novostispb,Directed,Retweet
ohmygodkoval,novostispb,Directed,Retweet
oleg_evdokimov_,novostispb,Directed,Retweet
olegidmitrenko,novostispb,Directed,Retweet
olyalegend,novostispb,Directed,Retweet
ooops_vatnik,novostispb,Directed,Retweet
operator_so,novostispb,Directed,Retweet
orehovanatalja,novostispb,Directed,Retweet
osterr666,novostispb,Directed,Retweet
pauchens,novostispb,Directed,Retweet
pavelvasilie,novostispb,Directed,Retweet
pavignatiev,novostispb,Directed,Retweet
pelevkint,novostispb,Directed,Retweet
petrgorelov,novostispb,Directed,Retweet
petrova_tatata,novostispb,Directed,Retweet
petrovsergg,novostispb,Directed,Retweet
philgrech,novostispb,Directed,Retweet
photophomin,novostispb,Directed,Retweet
plushevyea,novostispb,Directed,Retweet
polipropilenova,novostispb,Directed,Retweet
politics__2014,novostispb,Directed,Retweet
politics_t0day,novostispb,Directed,Retweet
polovinca,novostispb,Directed,Retweet
profdystrophic,novostispb,Directed,Retweet
pumpkinshmapkin,novostispb,Directed,Retweet
pusha_072,novostispb,Directed,Retweet
radsabrad,novostispb,Directed,Retweet
razvedchica_,novostispb,Directed,Retweet
rburno_,novostispb,Directed,Retweet
rdubrovsky,novostispb,Directed,Retweet
rima_korotkova,novostispb,Directed,Retweet
robert_shander,novostispb,Directed,Retweet
rogovvaleron,novostispb,Directed,Retweet
romanfuruchev,novostispb,Directed,Retweet
romaromaan,novostispb,Directed,Retweet
rosist_n1,novostispb,Directed,Retweet
rosist2014,novostispb,Directed,Retweet
rozgalrima,novostispb,Directed,Retweet
ruslan_marlin,novostispb,Directed,Retweet
ruslanvaxidov,novostispb,Directed,Retweet
russianmonster7,novostispb,Directed,Retweet
sashatweetor,novostispb,Directed,Retweet
semchev_ru,novostispb,Directed,Retweet
semi_zoo,novostispb,Directed,Retweet
seregakaverin,novostispb,Directed,Retweet
sergeevich_art,novostispb,Directed,Retweet
sergeivchenko,novostispb,Directed,Retweet
sergey_027,novostispb,Directed,Retweet
serggbelov,novostispb,Directed,Retweet
sergo_yarosh,novostispb,Directed,Retweet
sevas_inokent,novostispb,Directed,Retweet
shakymilky,novostispb,Directed,Retweet
shirokovfedor,novostispb,Directed,Retweet
slavazapolsky,novostispb,Directed,Retweet
slavinaoksi,novostispb,Directed,Retweet
slavkaavas,novostispb,Directed,Retweet
slavnikonov,novostispb,Directed,Retweet
slavoslov,novostispb,Directed,Retweet
slevin_324,novostispb,Directed,Retweet
sobakikazinaki,novostispb,Directed,Retweet
soulscollecta,novostispb,Directed,Retweet
stepa_hard,novostispb,Directed,Retweet
stylebyalla,novostispb,Directed,Retweet
svetamercury,novostispb,Directed,Retweet
svetikall,novostispb,Directed,Retweet
svetlanaleshkov,novostispb,Directed,Retweet
ta_m_a_rka,novostispb,Directed,Retweet
taaniya99,novostispb,Directed,Retweet
taran_andreyy,novostispb,Directed,Retweet
tarasvavilov,novostispb,Directed,Retweet
theloneliestday,novostispb,Directed,Retweet
timosha_super,novostispb,Directed,Retweet
topsecret_lady,novostispb,Directed,Retweet
transspbgpu,novostispb,Directed,Retweet
tttanyatt,novostispb,Directed,Retweet
vaganovaslava,novostispb,Directed,Retweet
val_zol,novostispb,Directed,Retweet
valensij_,novostispb,Directed,Retweet
valentinkamaev,novostispb,Directed,Retweet
valeronaduev,novostispb,Directed,Retweet
valeyina_dm,novostispb,Directed,Retweet
valyamoor,novostispb,Directed,Retweet
varvaragrnva,novostispb,Directed,Retweet
varvardub,novostispb,Directed,Retweet
vasilfaith,novostispb,Directed,Retweet
vasilievant,novostispb,Directed,Retweet
vatnitsa,novostispb,Directed,Retweet
vazhankov,novostispb,Directed,Retweet
vedenskiyartem,novostispb,Directed,Retweet
vestniktula,novostispb,Directed,Retweet
victor_samsonof,novostispb,Directed,Retweet
vikaholidays,novostispb,Directed,Retweet
vikaklybnika_,novostispb,Directed,Retweet
vikatiranova,novostispb,Directed,Retweet
vikazotovaa,novostispb,Directed,Retweet
virendra_coffin,novostispb,Directed,Retweet
vitanosova,novostispb,Directed,Retweet
vlada_pollo,novostispb,Directed,Retweet
vladgurovv,novostispb,Directed,Retweet
vladimirkorz,novostispb,Directed,Retweet
volodinart,novostispb,Directed,Retweet
voron_mih,novostispb,Directed,Retweet
vorovskyy,novostispb,Directed,Retweet
vverayakovleva,novostispb,Directed,Retweet
wikavecykeko,novostispb,Directed,Retweet
yattvrussia,novostispb,Directed,Retweet
yllia0,novostispb,Directed,Retweet
youknewmyname,novostispb,Directed,Retweet
zabelinn,novostispb,Directed,Retweet
zdrastenastia,novostispb,Directed,Retweet
zendmitrov,novostispb,Directed,Retweet
zhivnov,novostispb,Directed,Retweet
zina_romova,novostispb,Directed,Retweet
zlobuchka,novostispb,Directed,Retweet
zotova_uno,novostispb,Directed,Retweet
zubovnik,novostispb,Directed,Retweet
zvyaginzeva,novostispb,Directed,Retweet
ohmygodkoval,novostiuf,Directed,Retweet
russilanrogov,novostiuf,Directed,Retweet
slavinaoksi,novostiuf,Directed,Retweet
slavkaavas,novostiuf,Directed,Retweet
sokolosha,novostiuf,Directed,Retweet
valeryaberestev,novostiuf,Directed,Retweet
valeyina_dm,novostiuf,Directed,Retweet
zaozerskyvlad,novostiuf,Directed,Retweet
novostivrnezh,novostiyarsl,Directed,Retweet
old_new_policy,novostivrnezh,Directed,Retweet
nucolewp2000,operator_so,Directed,Retweet
nucolewp2000,romangorolov,Directed,Retweet
nucolewp2000,theovyazgin,Directed,Retweet
nucolewp2000,v_vasilevna,Directed,Retweet
nucolewp2000,yah_malina,Directed,Retweet
operator_so,nucolewp2000,Directed,Retweet
robert_shander,nucolewp2000,Directed,Retweet
rodya_bez,nucolewp2000,Directed,Retweet
rosist_n1,nucolewp2000,Directed,Retweet
rus_anis,nucolewp2000,Directed,Retweet
sabudai100,nucolewp2000,Directed,Retweet
semi_zoo,nucolewp2000,Directed,Retweet
sergey_027,nucolewp2000,Directed,Retweet
sergo_yarosh,nucolewp2000,Directed,Retweet
sevagrix,nucolewp2000,Directed,Retweet
trebitova,nucolewp2000,Directed,Retweet
valerabay,nucolewp2000,Directed,Retweet
valeyina_dm,nucolewp2000,Directed,Retweet
